     3       8      0.038465      -0.039991      -0.063206       0.050648       0.071314       0.052020      -0.067502      -0.021814      -0.085040      -0.044009  
     3       9      0.040285      -0.048583      -0.056842       0.032309       0.084716       0.045400      -0.069651       0.012676      -0.080417      -0.052646  
     3      10      0.041206      -0.056785      -0.048238       0.011100       0.092018       0.041577      -0.061116       0.041544      -0.065624      -0.066451  
     3      11      0.041206      -0.063956      -0.038223      -0.011095       0.092018       0.041577      -0.041544       0.061115      -0.046208      -0.081161  
     3      12      0.040286      -0.069460      -0.027688      -0.032304       0.084716       0.045402      -0.012676       0.069649      -0.028917      -0.091666  
     3      13      0.038466      -0.072718      -0.017504      -0.050643       0.071313       0.052023       0.021814       0.067500      -0.019353      -0.093778  
     3      14      0.035786      -0.073264      -0.008448      -0.064481       0.053983       0.059598       0.056861       0.056857      -0.020038      -0.085703  
     3      15      0.032307      -0.070787      -0.001140      -0.072590       0.035447       0.065841       0.086855       0.041163      -0.029550      -0.068686  
     3      16      0.028106      -0.065169       0.004016      -0.074249       0.018454       0.068498       0.106637       0.024306      -0.043050      -0.046614  
     3      17      0.023278      -0.056499       0.006853      -0.069311       0.005257       0.065813       0.112448       0.009784      -0.053991      -0.024711  
     3      18      0.017929      -0.045077       0.007457      -0.058214      -0.002812       0.056906       0.102662      -0.000001      -0.056441      -0.007777  
     3      19      0.012180      -0.031397       0.006147      -0.041944      -0.005571       0.041974       0.078149      -0.004180      -0.047188       0.001419  
     3      20      0.006159      -0.016114       0.003442      -0.021947      -0.003997       0.022294       0.042196      -0.003493      -0.026912       0.003029  

     4       1      0.007996      -0.001536      -0.020550       0.026132      -0.007962       0.025883       0.007847      -0.046551       0.018258      -0.025943  
     4       2      0.015813      -0.003650      -0.039785       0.049941      -0.012714       0.048442       0.012026      -0.085996       0.028274      -0.045372  
     4       3      0.023277      -0.006853      -0.056498       0.069313      -0.011719       0.064970       0.009785      -0.112448       0.024715      -0.053981  
     4       4      0.030221      -0.011527      -0.069680       0.082527      -0.003650       0.073877      -0.000001      -0.122233       0.007048      -0.051114  
     4       5      0.036490      -0.017878      -0.078604       0.088408       0.011312       0.074963      -0.016461      -0.114484      -0.020235      -0.039941  
     4       6      0.041943      -0.025902      -0.082880       0.086433       0.031484       0.069427      -0.036810      -0.091209      -0.049138      -0.026306  
     4       7      0.046461      -0.035372      -0.082476       0.076779       0.053984       0.059593      -0.056860      -0.056860      -0.070911      -0.016656  
     4       8      0.049940      -0.045852      -0.077716       0.060303       0.075278       0.048429      -0.071856      -0.017459      -0.079057      -0.015758  
     4       9      0.052303      -0.056721      -0.069247       0.038468       0.091859       0.038929      -0.077498       0.020524      -0.071571      -0.025013  
     4      10      0.053499      -0.067223      -0.057973       0.013216       0.100926       0.033508      -0.070901       0.051330      -0.051614      -0.041945  
     4      11      0.053499      -0.076534      -0.044970      -0.013210       0.100925       0.033509      -0.051330       0.070901      -0.026406      -0.061044  
     4      12      0.052304      -0.083826      -0.031396      -0.038463       0.091859       0.038932      -0.020523       0.077497      -0.004707      -0.075673  
     4      13      0.049941      -0.088343      -0.018379      -0.060298       0.075278       0.048433       0.017459       0.071855       0.006226      -0.080374  
     4      14      0.046462      -0.089474      -0.006926      -0.076774       0.053983       0.059598       0.056861       0.056858       0.003154      -0.072773  
     4      15      0.041945      -0.086807       0.002171      -0.086429       0.031483       0.069432       0.091210       0.036808      -0.012032      -0.054422  
     4      16      0.036491      -0.080175       0.008389      -0.088404       0.011311       0.074968       0.114484       0.016459      -0.032983      -0.030286  
     4      17      0.030222      -0.069681       0.011528      -0.082524      -0.003650       0.073882       0.122233      -0.000001      -0.051124      -0.007043  
     4      18      0.023278      -0.055696       0.011707      -0.069311      -0.011719       0.064974       0.112447      -0.009786      -0.058664       0.009189  
     4      19      0.015814      -0.038842       0.009357      -0.049940      -0.012714       0.048445       0.085996      -0.012027      -0.051338       0.014944  
     4      20      0.007996      -0.019950       0.005164      -0.026131      -0.007962       0.025884       0.046551      -0.007848      -0.029920       0.010558  

     5       1      0.009654      -0.000392      -0.023765       0.027993      -0.013380       0.027093       0.013618      -0.044657       0.027807      -0.023720  
     5       2      0.019093      -0.001514      -0.045966       0.053500      -0.022801       0.050265       0.022844      -0.082164       0.045536      -0.039745  
     5       3      0.028105      -0.004016      -0.065168       0.074252      -0.025117       0.066340       0.024306      -0.106636       0.046617      -0.043041  
     5       4      0.036490      -0.008389      -0.080174       0.088408      -0.018646       0.073483       0.016459      -0.114484       0.030289      -0.032974  
     5       5      0.044059      -0.014911      -0.090129       0.094707      -0.003534       0.071534      -0.000001      -0.105009       0.001865      -0.013520  
     5       6      0.050644      -0.023601      -0.094577       0.092592       0.018253       0.062012      -0.022195      -0.080470      -0.029104       0.008131  
     5       7      0.056098      -0.034209      -0.093497       0.082250       0.043292       0.047790      -0.045598      -0.045599      -0.052137       0.024081  
     5       8      0.060299      -0.046226      -0.087295       0.064599       0.067365       0.032500      -0.064950      -0.006675      -0.059466       0.028475  
     5       9      0.063153      -0.058917      -0.076759       0.041209       0.086271       0.019800      -0.075349       0.029659      -0.048724       0.019550  
     5      10      0.064596      -0.071380      -0.062989       0.014157       0.096655       0.012632      -0.073318       0.057624      -0.023766       0.000242  
     5      11      0.064596      -0.082622      -0.047289      -0.014153       0.096655       0.012633      -0.057623       0.073319       0.006671      -0.022819  
     5      12      0.063154      -0.091644      -0.031056      -0.041205       0.086271       0.019802      -0.029658       0.075348       0.032011      -0.041620  
     5      13      0.060300      -0.097531      -0.015649      -0.064595       0.067363       0.032503       0.006676       0.064949       0.043508      -0.049544  
     5      14      0.056100      -0.099533      -0.002275      -0.082246       0.043291       0.047794       0.045598       0.045597       0.037291      -0.043676  
     5      15      0.050646      -0.097139       0.008116      -0.092589       0.018252       0.062017       0.080469       0.022193       0.015701      -0.025816  
     5      16      0.044061      -0.090130       0.014911      -0.094704      -0.003535       0.071539       0.105008      -0.000000      -0.013526      -0.001861  
     5      17      0.036491      -0.078605       0.017878      -0.088405      -0.018646       0.073488       0.114483      -0.016460      -0.039948       0.020240  
     5      18      0.028107      -0.062990       0.017186      -0.074250      -0.025117       0.066345       0.106635      -0.024307      -0.054057       0.033235  
     5      19      0.019094      -0.044005       0.013370      -0.053498      -0.022801       0.050269       0.082163      -0.022845      -0.050590       0.033084  
     5      20      0.009655      -0.022625       0.007283      -0.027993      -0.013380       0.027095       0.044656      -0.013618      -0.030364       0.020352  

     6       1      0.011097       0.001527      -0.025901       0.027368      -0.019809       0.026253       0.019874      -0.037100       0.037151      -0.020420  
     6       2      0.021947       0.002170      -0.050037       0.052305      -0.034969       0.048108       0.034871      -0.067792       0.062601      -0.032146  
     6       3      0.032306       0.001140      -0.070786       0.072594      -0.041765       0.062021       0.041164      -0.086855       0.068688      -0.029544  
     6       4      0.041943      -0.002171      -0.086806       0.086433      -0.038174       0.065985       0.036809      -0.091210       0.054425      -0.012027  
     6       5      0.050644      -0.008117      -0.097139       0.092592      -0.024276       0.059911       0.022193      -0.080470       0.025819       0.015704  
     6       6      0.058214      -0.016757      -0.101286       0.090524      -0.002254       0.045631      -0.000001      -0.056975      -0.006240       0.045263  
     6       7      0.064483      -0.027834      -0.099245       0.080412       0.024026       0.026521      -0.025306      -0.025306      -0.029786       0.067465  
     6       8      0.069312      -0.040787      -0.091499       0.063156       0.049769       0.006818      -0.048362       0.008612      -0.035953       0.075498  
     6       9      0.072592      -0.054789      -0.078970       0.040287       0.070192      -0.009226      -0.064010       0.038653      -0.022071       0.067263  
     6      10      0.074251      -0.068819      -0.062930       0.013840       0.081466      -0.018196      -0.068364       0.059655       0.007392       0.046094  
     6      11      0.074251      -0.081742      -0.044884      -0.013838       0.081466      -0.018195      -0.059654       0.068365       0.042379       0.019586  
     6      12      0.072593      -0.092408      -0.026436      -0.040285       0.070191      -0.009224      -0.038653       0.064010       0.070730      -0.003049  
     6      13      0.069313      -0.099759      -0.009145      -0.063153       0.049768       0.006821      -0.008612       0.048362       0.082413      -0.014183  
     6      14      0.064484      -0.102921       0.005612      -0.080410       0.024025       0.026525       0.025305       0.025305       0.073010      -0.010418  
     6      15      0.058216      -0.101286       0.016756      -0.090521      -0.002255       0.045636       0.056973       0.000000       0.045262       0.006243  
     6      16      0.050646      -0.094577       0.023600      -0.092589      -0.024277       0.059916       0.080468      -0.022193       0.008129       0.029108  
     6      17      0.041945      -0.082880       0.025902      -0.086430      -0.038174       0.065990       0.091207      -0.036810      -0.026309       0.049142  
     6      18      0.032308      -0.066648       0.023876      -0.072592      -0.041765       0.062025       0.086852      -0.041165      -0.047033       0.058133  
     6      19      0.021948      -0.046672       0.018169      -0.052303      -0.034969       0.048111       0.067790      -0.034872      -0.047891       0.051569  
     6      20      0.011098      -0.024029       0.009787      -0.027368      -0.019809       0.026255       0.037098      -0.019874      -0.029713       0.030241  

     7       1      0.012292       0.004160      -0.026923       0.024311      -0.026522       0.024024       0.025304      -0.025305       0.044456      -0.018259  
     7       2      0.024310       0.007285      -0.051930       0.046463      -0.047792       0.043290       0.045597      -0.045599       0.075877      -0.026987  
     7       3      0.035785       0.008448      -0.073264       0.064485      -0.059595       0.053982       0.056859      -0.056861       0.085703      -0.020035  
     7       4      0.046461       0.006925      -0.089474       0.076779      -0.059595       0.053982       0.056858      -0.056861       0.072773       0.003156  
     7       5      0.056098       0.002274      -0.099533       0.082249      -0.047791       0.043290       0.045596      -0.045600       0.043677       0.037292  
     7       6      0.064483      -0.005613      -0.102921       0.080412      -0.026522       0.024023       0.025304      -0.025306       0.010419       0.073009  
     7       7      0.071427      -0.016488      -0.099661       0.071430       0.000001      -0.000002      -0.000001      -0.000001      -0.013796       0.100068  
     7       8      0.076776      -0.029762      -0.090312       0.056100       0.026523      -0.024026      -0.025306       0.025305      -0.019190       0.110864  
     7       9      0.080409      -0.044543      -0.075912       0.035786       0.047793      -0.043293      -0.045598       0.045598      -0.002837       0.103032  
     7      10      0.082247      -0.059714      -0.057881       0.012293       0.059596      -0.053984      -0.056860       0.056860       0.030293       0.080236  
     7      11      0.082247      -0.074029      -0.037891      -0.012293       0.059595      -0.053983      -0.056859       0.056861       0.069047       0.050873  
     7      12      0.080411      -0.086213      -0.017721      -0.035787       0.047792      -0.043291      -0.045597       0.045599       0.099959       0.025149  
     7      13      0.076777      -0.095085       0.000910      -0.056100       0.026522      -0.024024      -0.025305       0.025306       0.111923       0.011526  
     7      14      0.071429      -0.099661       0.016488      -0.071429       0.000000       0.000002      -0.000000       0.000001       0.100070       0.013798  
     7      15      0.064485      -0.099244       0.027833      -0.080410      -0.026522       0.024027       0.025304      -0.025304       0.067467       0.029788  
     7      16      0.056100      -0.093497       0.034209      -0.082247      -0.047792       0.043294       0.045596      -0.045597       0.024082       0.052140  
     7      17      0.046463      -0.082475       0.035372      -0.076776      -0.059595       0.053986       0.056857      -0.056859      -0.016655       0.070913  
     7      18      0.035787      -0.066639       0.031593      -0.064483      -0.059595       0.053985       0.056857      -0.056859      -0.042480       0.077085  
     7      19      0.024311      -0.046816       0.023621      -0.046461      -0.047792       0.043293       0.045596      -0.045597      -0.046514       0.065744  
     7      20      0.012293      -0.024148       0.012609      -0.024311      -0.026523       0.024026       0.025304      -0.025305      -0.029609       0.037857  

     8       1      0.013213       0.007364      -0.026867       0.019094      -0.032643       0.021259       0.028487      -0.011263       0.048354      -0.018877  
     8       2      0.026131       0.013552      -0.051721       0.036492      -0.059547       0.037505       0.052272      -0.019354       0.082683      -0.027526  
     8       3      0.038465       0.017503      -0.072719       0.050647      -0.076095       0.044737       0.067501      -0.021815       0.093776      -0.019353  
     8       4      0.049940       0.018378      -0.088343       0.060302      -0.079685       0.040773       0.071856      -0.017460       0.080371       0.006225  
     8       5      0.060299       0.015648      -0.097532       0.064599      -0.070239       0.025701       0.064949      -0.006677       0.049542       0.043507  
     8       6      0.069312       0.009144      -0.099760       0.063155      -0.050197       0.001879       0.048360       0.008611       0.014182       0.082412  
     8       7      0.076776      -0.000912      -0.095085       0.056100      -0.024024      -0.026524       0.025304       0.025304      -0.011526       0.111921  
     8       8      0.082525      -0.013920      -0.084135       0.044060       0.002685      -0.054334      -0.000001       0.039749      -0.017076       0.123854  
     8       9      0.086431      -0.028952      -0.068044       0.028105       0.024325      -0.076392      -0.023135       0.048491       0.000669       0.115658  
     8      10      0.088406      -0.044828      -0.048353       0.009653       0.036394      -0.088566      -0.040303       0.049014       0.036365       0.091267  
     8      11      0.088407      -0.060213      -0.026867      -0.009657       0.036394      -0.088566      -0.049012       0.040304       0.078022       0.059706  
     8      12      0.086432      -0.073742      -0.005495      -0.028108       0.024324      -0.076390      -0.048490       0.023137       0.111162       0.031943  
     8      13      0.082527      -0.084134       0.013919      -0.044062       0.002685      -0.054332      -0.039749       0.000002       0.123855       0.017077  
     8      14      0.076778      -0.090312       0.029761      -0.056101      -0.024025      -0.026521      -0.025305      -0.025303       0.110866       0.019191  
     8      15      0.069314      -0.091498       0.040786      -0.063155      -0.050197       0.001882      -0.008614      -0.048360       0.075502       0.035954  
     8      16      0.060301      -0.087294       0.046226      -0.064597      -0.070239       0.025704       0.006672      -0.064949       0.028480       0.059467  
     8      17      0.049942      -0.077716       0.045852      -0.060300      -0.079685       0.040775       0.017455      -0.071856      -0.015753       0.079057  
     8      18      0.038467      -0.063206       0.039990      -0.050645      -0.076095       0.044739       0.021810      -0.067501      -0.044005       0.085040  
     8      19      0.026132      -0.044600       0.029487      -0.036490      -0.059547       0.037507       0.019350      -0.052272      -0.048872       0.072150  
     8      20      0.013214      -0.023063       0.015625      -0.019093      -0.032643       0.021260       0.011261      -0.028487      -0.031257       0.041441  

     9       1      0.013838       0.010926      -0.025837       0.012181      -0.037308       0.018821       0.028197       0.002840       0.048391      -0.022743  
     9       2      0.027367       0.020549      -0.049618       0.023279      -0.068536       0.032469       0.052504       0.006812       0.082145      -0.034706  
     9       3      0.040285       0.027687      -0.069461       0.032309      -0.088779       0.036827       0.069651       0.012675       0.091661      -0.028919  
     9       4      0.052303       0.031395      -0.083826       0.038468      -0.095249       0.029684       0.077499       0.020522       0.075668      -0.004710  
     9       5      0.063153       0.031055      -0.091645       0.041208      -0.087802       0.011199       0.075349       0.029657       0.041615       0.032008  
     9       6      0.072592       0.026435      -0.092409       0.040287      -0.068940      -0.016101       0.064009       0.038652       0.003046       0.070728  
     9       7      0.080409       0.017720      -0.086213       0.035786      -0.043291      -0.047793       0.045597       0.045597      -0.025150       0.099958  
     9       8      0.086431       0.005494      -0.073743       0.028105      -0.016675      -0.078417       0.023133       0.048491      -0.031942       0.111163  
     9       9      0.090521      -0.009300      -0.056210       0.017927       0.005066      -0.102538      -0.000001       0.045691      -0.014022       0.101702  
     9      10      0.092590      -0.025446      -0.035243       0.006156       0.017240      -0.115803      -0.020640       0.036336       0.023026       0.075713  
     9      11      0.092591      -0.041560      -0.012740      -0.006162       0.017240      -0.115803      -0.036334       0.020642       0.066654       0.042658  
     9      12      0.090523      -0.056209       0.009299      -0.017932       0.005066      -0.102537      -0.045689       0.000002       0.101700       0.014024  
     9      13      0.086433      -0.068043       0.028951      -0.028108      -0.016675      -0.078416      -0.048490      -0.023132       0.115658      -0.000668  
     9      14      0.080411      -0.075911       0.044542      -0.035787      -0.043291      -0.047791      -0.045598      -0.045596       0.103035       0.002838  
     9      15      0.072594      -0.078969       0.054788      -0.040287      -0.068940      -0.016099      -0.038655      -0.064008       0.067268       0.022071  
     9      16      0.063155      -0.076758       0.058916      -0.041207      -0.087802       0.011201      -0.029661      -0.075348       0.019556       0.048723  
     9      17      0.052305      -0.069246       0.056720      -0.038465      -0.095249       0.029686      -0.020527      -0.077498      -0.025006       0.071569  
     9      18      0.040287      -0.056841       0.048583      -0.032306      -0.088779       0.036829      -0.012680      -0.069651      -0.052640       0.080415  
     9      19      0.027369      -0.040354       0.035434      -0.023277      -0.068536       0.032470      -0.006817      -0.052504      -0.055636       0.069688  
     9      20      0.013839      -0.020941       0.018666      -0.012180      -0.037308       0.018821      -0.002842      -0.028197      -0.034987       0.040431  

    10       1      0.014155       0.014578      -0.023992       0.004185      -0.039831       0.017408       0.023708       0.014996       0.045169      -0.028976  
    10       2      0.027993       0.027746      -0.045934       0.007998      -0.073405       0.029565       0.044833       0.029135       0.075462      -0.046798  
    10       3      0.041206       0.038222      -0.063957       0.011100      -0.095669       0.032303       0.061118       0.041543       0.081155      -0.046212  
    10       4      0.053498       0.044969      -0.076535       0.013215      -0.103737       0.023396       0.070903       0.051328       0.061037      -0.026411  
    10       5      0.064596       0.047288      -0.082622       0.014156      -0.097430       0.003043       0.073320       0.057622       0.022813       0.006667  
    10       6      0.074251       0.044883      -0.081742       0.013839      -0.079275      -0.026138       0.068364       0.059653      -0.019590       0.042376  
    10       7      0.082247       0.037890      -0.074029       0.012292      -0.053984      -0.059596       0.056859       0.056859      -0.050875       0.069047  
    10       8      0.088406       0.026865      -0.060214       0.009653      -0.027486      -0.091723       0.040301       0.049013      -0.059706       0.078024  
    10       9      0.092590       0.012739      -0.041561       0.006156      -0.005741      -0.116939       0.020639       0.036336      -0.042656       0.066659  
    10      10      0.094706      -0.003267      -0.019751       0.002112       0.006462      -0.130783      -0.000000       0.019573      -0.005408       0.039222  
    10      11      0.094706      -0.019749       0.003266      -0.002119       0.006462      -0.130783      -0.019571       0.000002       0.039217       0.005411  
    10      12      0.092591      -0.035242       0.025445      -0.006162      -0.005741      -0.116939      -0.036334      -0.020638       0.075710      -0.023024  
    10      13      0.088407      -0.048352       0.044827      -0.009657      -0.027486      -0.091722      -0.049011      -0.040301       0.091266      -0.036363  
    10      14      0.082249      -0.057880       0.059713      -0.012294      -0.053983      -0.059595      -0.056859      -0.056858       0.080238      -0.030293  
    10      15      0.074253      -0.062929       0.068818      -0.013839      -0.079275      -0.026137      -0.059655      -0.068364       0.046099      -0.007393  
    10      16      0.064598      -0.062988       0.071379      -0.014155      -0.097429       0.003043      -0.057626      -0.073319       0.000249       0.023764  
    10      17      0.053500      -0.057971       0.067223      -0.013213      -0.103737       0.023396      -0.051333      -0.070902      -0.041937       0.051611  
    10      18      0.041207      -0.048237       0.056784      -0.011097      -0.095669       0.032303      -0.041548      -0.061117      -0.066444       0.065620  
    10      19      0.027994      -0.034549       0.041061      -0.007995      -0.073405       0.029566      -0.029139      -0.044832      -0.065468       0.059981  
    10      20      0.014155      -0.018018       0.021528      -0.004183      -0.039831       0.017408      -0.014998      -0.023707      -0.040115       0.035642  

    11       1      0.014155       0.018018      -0.021529      -0.004183      -0.039831       0.017408       0.014998       0.023706       0.040115      -0.035645  
    11       2      0.027993       0.034549      -0.041063      -0.007994      -0.073405       0.029566       0.029139       0.044830       0.065468      -0.059988  
    11       3      0.041206       0.048237      -0.056786      -0.011095      -0.095669       0.032303       0.041548       0.061114       0.066444      -0.065629  
    11       4      0.053499       0.057971      -0.067224      -0.013211      -0.103738       0.023396       0.051333       0.070899       0.041938      -0.051619  
    11       5      0.064596       0.062987      -0.071381      -0.014154      -0.097430       0.003043       0.057626       0.073317      -0.000248      -0.023771  
    11       6      0.074251       0.062929      -0.068820      -0.013838      -0.079276      -0.026137       0.059655       0.068363      -0.046098       0.007390  
    11       7      0.082247       0.057879      -0.059716      -0.012294      -0.053984      -0.059595       0.056859       0.056859      -0.080238       0.030293  
    11       8      0.088406       0.048351      -0.044829      -0.009657      -0.027486      -0.091722       0.049012       0.040303      -0.091268       0.036368  
    11       9      0.092590       0.035242      -0.025447      -0.006162      -0.005741      -0.116939       0.036334       0.020641      -0.075712       0.023032  
    11      10      0.094706       0.019749      -0.003269      -0.002119       0.006462      -0.130783       0.019571       0.000001      -0.039219      -0.005402  
    11      11      0.094707       0.003268       0.019748       0.002112       0.006462      -0.130783       0.000000      -0.019570       0.005406      -0.039213  
    11      12      0.092591      -0.012739       0.041559       0.006156      -0.005741      -0.116939      -0.020639      -0.036334       0.042654      -0.066652  
    11      13      0.088408      -0.026866       0.060212       0.009652      -0.027486      -0.091722      -0.040301      -0.049012       0.059704      -0.078020  
    11      14      0.082249      -0.037890       0.074027       0.012291      -0.053984      -0.059596      -0.056858      -0.056859       0.050874      -0.069048  
    11      15      0.074253      -0.044883       0.081741       0.013838      -0.079275      -0.026138      -0.068364      -0.059654       0.019590      -0.042381  
    11      16      0.064598      -0.047288       0.082621       0.014155      -0.097429       0.003043      -0.073319      -0.057625      -0.022813      -0.006675  
    11      17      0.053500      -0.044969       0.076533       0.013214      -0.103737       0.023396      -0.070903      -0.051331      -0.061037       0.026401  
    11      18      0.041207      -0.038222       0.063955       0.011099      -0.095669       0.032303      -0.061118      -0.041546      -0.081155       0.046203  
    11      19      0.027994      -0.027745       0.045933       0.007997      -0.073404       0.029565      -0.044833      -0.029137      -0.075462       0.046791  
    11      20      0.014155      -0.014578       0.023991       0.004184      -0.039830       0.017408      -0.023708      -0.014997      -0.045169       0.028972  

    12       1      0.013838       0.020941      -0.018666      -0.012179      -0.037308       0.018822       0.002842       0.028196       0.034988      -0.040434  
    12       2      0.027368       0.040354      -0.035436      -0.023276      -0.068537       0.032470       0.006817       0.052502       0.055637      -0.069693  
    12       3      0.040286       0.056841      -0.048585      -0.032305      -0.088780       0.036829       0.012680       0.069649       0.052641      -0.080422  
    12       4      0.052304       0.069246      -0.056722      -0.038464      -0.095250       0.029686       0.020527       0.077497       0.025007      -0.071576  
    12       5      0.063153       0.076757      -0.058918      -0.041205      -0.087803       0.011201       0.029661       0.075348      -0.019554      -0.048728  
    12       6      0.072592       0.078969      -0.054791      -0.040286      -0.068941      -0.016099       0.038655       0.064009      -0.067266      -0.022073  
    12       7      0.080410       0.075910      -0.044544      -0.035787      -0.043292      -0.047791       0.045598       0.045598      -0.103034      -0.002836  
    12       8      0.086432       0.068042      -0.028954      -0.028109      -0.016676      -0.078416       0.048490       0.023135      -0.115659       0.000673  
    12       9      0.090522       0.056209      -0.009301      -0.017932       0.005066      -0.102537       0.045689       0.000001      -0.101701      -0.014017  
