0	0	-0.109762
1	1.97725	-0.0571705
2	1.04365	0.0255568
3	2.04673	0.0173686
4	-0.0429387	0.00189738
5	0.0557638	-0.0208807
6	-0.019232	-0.0157196
7	-0.0026382	-0.0122721
8	0.10599	0.0177131
9	-0.0314652	-0.0353989
10	-0.00328782	0.0372306
11	-0.039937	0.0448494
12	-0.0107529	0.0498494
13	0.00772088	0.0205302
14	-0.00180569	0.0790783
15	0.0251437	0.0018906
16	-0.00185066	0.0590558
17	0.0539914	0.00601019
18	0.0313701	0.0275265
19	0.0121246	0.0400427
20	0.00450834	-0.0712777
21	-0.0286423	-0.0245772
22	-0.00545896	0.0508587
23	0.0425215	-0.0820965
24	0.0223185	-0.0409597
25	0.0219203	0.0413226
26	-0.00625864	0.0304444
27	-0.0675831	-0.0575164
28	-0.0173787	0.0569031
29	-0.0664063	0.0622638
30	0.0578503	0.0229526
