-3.42	0.0787625	0.0730271	
-3.41	0.0791885	0.0730398	
-3.4	0.0796178	0.0730532	
-3.39	0.0800506	0.0730674	
-3.38	0.0804868	0.0730827	
-3.37	0.0809264	0.0730996	
-3.36	0.0813696	0.0731181	
-3.35	0.0818163	0.0731388	
-3.34	0.0822666	0.0731617	
-3.33	0.0827205	0.0731873	
-3.32	0.0831781	0.0732159	
-3.31	0.0836393	0.0732476	
-3.3	0.0841043	0.0732829	
-3.29	0.084573	0.073322	
-3.28	0.0850456	0.0733652	
-3.27	0.085522	0.0734127	
-3.26	0.0860023	0.073465	
-3.25	0.0864865	0.0735222	
-3.24	0.0869747	0.0735848	
-3.23	0.0874669	0.0736528	
-3.22	0.0879631	0.0737268	
-3.21	0.0884635	0.0738069	
-3.2	0.088968	0.0738934	
-3.19	0.0894767	0.0739867	
-3.18	0.0899896	0.0740871	
-3.17	0.0905067	0.0741947	
-3.16	0.0910283	0.07431	
-3.15	0.0915541	0.0744332	
-3.14	0.0920844	0.0745646	
-3.13	0.0926192	0.0747045	
-3.12	0.0931584	0.0748532	
-3.11	0.0937023	0.075011	
-3.1	0.0942507	0.0751782	
-3.09	0.0948038	0.075355	
-3.08	0.0953616	0.0755419	
-3.07	0.0959242	0.0757389	
-3.06	0.0964916	0.0759466	
-3.05	0.0970638	0.0761651	
-3.04	0.097641	0.0763947	
-3.03	0.0982231	0.0766358	
-3.02	0.0988103	0.0768885	
-3.01	0.0994026	0.0771534	
-3	0.1	0.0774305	
-2.99	0.100603	0.0777202	
-2.98	0.10121	0.0780229	
-2.97	0.101824	0.0783387	
-2.96	0.102442	0.078668	
-2.95	0.103066	0.0790112	
-2.94	0.103696	0.0793683	
-2.93	0.104331	0.0797399	
-2.92	0.104971	0.0801261	
-2.91	0.105618	0.0805273	
-2.9	0.10627	0.0809437	
-2.89	0.106928	0.0813757	
-2.88	0.107592	0.0818235	
-2.87	0.108261	0.0822874	
-2.86	0.108937	0.0827678	
-2.85	0.109619	0.0832649	
-2.84	0.110307	0.083779	
-2.83	0.111001	0.0843104	
-2.82	0.111702	0.0848593	
-2.81	0.112409	0.0854262	
-2.8	0.113122	0.0860113	
-2.79	0.113842	0.0866148	
-2.78	0.114569	0.0872371	
-2.77	0.115302	0.0878785	
-2.76	0.116042	0.0885392	
-2.75	0.116788	0.0892196	
-2.74	0.117542	0.0899199	
-2.73	0.118303	0.0906405	
-2.72	0.11907	0.0913816	
-2.71	0.119845	0.0921435	
-2.7	0.120627	0.0929265	
-2.69	0.121417	0.0937309	
-2.68	0.122214	0.0945571	
-2.67	0.123018	0.0954052	
-2.66	0.12383	0.0962757	
-2.65	0.124649	0.0971687	
-2.64	0.125477	0.0980846	
-2.63	0.126312	0.0990236	
-2.62	0.127155	0.0999862	
-2.61	0.128007	0.100972	
-2.6	0.128866	0.101983	
-2.59	0.129734	0.103017	
-2.58	0.13061	0.104077	
-2.57	0.131494	0.105161	
-2.56	0.132387	0.10627	
-2.55	0.133289	0.107405	
-2.54	0.134199	0.108566	
-2.53	0.135119	0.109753	
-2.52	0.136047	0.110967	
-2.51	0.136984	0.112206	
-2.5	0.137931	0.113473	
-2.49	0.138887	0.114768	
-2.48	0.139852	0.11609	
-2.47	0.140827	0.117439	
-2.46	0.141812	0.118817	
-2.45	0.142806	0.120223	
-2.44	0.14381	0.121658	
-2.43	0.144825	0.123123	
-2.42	0.145849	0.124616	
-2.41	0.146884	0.126139	
-2.4	0.147929	0.127692	
-2.39	0.148985	0.129275	
-2.38	0.150051	0.130889	
-2.37	0.151128	0.132533	
-2.36	0.152216	0.134209	
-2.35	0.153315	0.135916	
-2.34	0.154426	0.137654	
-2.33	0.155548	0.139425	
-2.32	0.156681	0.141228	
-2.31	0.157826	0.143063	
-2.3	0.158983	0.144932	
-2.29	0.160151	0.146833	
-2.28	0.161332	0.148768	
-2.27	0.162525	0.150737	
-2.26	0.16373	0.152739	
-2.25	0.164948	0.154776	
-2.24	0.166179	0.156848	
-2.23	0.167423	0.158954	
-2.22	0.16868	0.161096	
-2.21	0.16995	0.163273	
-2.2	0.171233	0.165486	
-2.19	0.17253	0.167735	
-2.18	0.17384	0.17002	
-2.17	0.175165	0.172342	
-2.16	0.176504	0.174701	
-2.15	0.177857	0.177098	
-2.14	0.179224	0.179531	
-2.13	0.180606	0.182003	
-2.12	0.182003	0.184511	
-2.11	0.183416	0.187056	
-2.1	0.184843	0.189637	
-2.09	0.186286	0.192254	
-2.08	0.187744	0.194906	
-2.07	0.189218	0.197592	
-2.06	0.190709	0.200312	
-2.05	0.192215	0.203066	
-2.04	0.193738	0.205852	
-2.03	0.195278	0.208671	
-2.02	0.196835	0.211522	
-2.01	0.198409	0.214405	
-2	0.2	0.217318	
-1.99	0.201609	0.220262	
-1.98	0.203236	0.223235	
-1.97	0.20488	0.226238	
-1.96	0.206543	0.22927	
-1.95	0.208225	0.23233	
-1.94	0.209925	0.235418	
-1.93	0.211645	0.238533	
-1.92	0.213383	0.241675	
-1.91	0.215142	0.244843	
-1.9	0.21692	0.248037	
-1.89	0.218718	0.251256	
-1.88	0.220536	0.2545	
-1.87	0.222375	0.257768	
-1.86	0.224235	0.26106	
-1.85	0.226116	0.264374	
-1.84	0.228019	0.267712	
-1.83	0.229943	0.271072	
-1.82	0.231889	0.274453	
-1.81	0.233858	0.277855	
-1.8	0.235849	0.281278	
-1.79	0.237863	0.284721	
-1.78	0.2399	0.288184	
-1.77	0.241961	0.291665	
-1.76	0.244045	0.295165	
-1.75	0.246154	0.298683	
-1.74	0.248287	0.302219	
-1.73	0.250445	0.305771	
-1.72	0.252627	0.30934	
-1.71	0.254836	0.312925	
-1.7	0.257069	0.316525	
-1.69	0.259329	0.320141	
-1.68	0.261616	0.32377	
-1.67	0.263929	0.327414	
-1.66	0.266269	0.33107	
-1.65	0.268637	0.33474	
-1.64	0.271032	0.338422	
-1.63	0.273456	0.342116	
-1.62	0.275908	0.345821	
-1.61	0.278389	0.349537	
-1.6	0.280899	0.353263	
-1.59	0.283439	0.356998	
-1.58	0.286008	0.360743	
-1.57	0.288609	0.364497	
-1.56	0.29124	0.368259	
-1.55	0.293902	0.372029	
-1.54	0.296595	0.375806	
-1.53	0.299321	0.379589	
-1.52	0.302078	0.383378	
-1.51	0.304869	0.387174	
-1.5	0.307692	0.390974	
-1.49	0.310549	0.394779	
-1.48	0.31344	0.398588	
-1.47	0.316366	0.4024	
-1.46	0.319326	0.406215	
-1.45	0.322321	0.410033	
-1.44	0.325351	0.413853	
-1.43	0.328418	0.417675	
-1.42	0.331521	0.421497	
-1.41	0.334661	0.42532	
-1.4	0.337838	0.429143	
-1.39	0.341052	0.432965	
-1.38	0.344305	0.436786	
-1.37	0.347596	0.440606	
-1.36	0.350926	0.444423	
-1.35	0.354296	0.448238	
-1.34	0.357705	0.45205	
-1.33	0.361154	0.455857	
-1.32	0.364644	0.459661	
-1.31	0.368175	0.46346	
-1.3	0.371747	0.467254	
-1.29	0.375361	0.471042	
-1.28	0.379018	0.474824	
-1.27	0.382717	0.478599	
-1.26	0.386458	0.482366	
-1.25	0.390244	0.486126	
-1.24	0.394073	0.489878	
-1.23	0.397947	0.49362	
-1.22	0.401865	0.497354	
-1.21	0.405828	0.501077	
-1.2	0.409836	0.50479	
-1.19	0.41389	0.508493	
-1.18	0.41799	0.512183	
-1.17	0.422137	0.515862	
-1.16	0.42633	0.519529	
-1.15	0.430571	0.523182	
-1.14	0.434858	0.526822	
-1.13	0.439194	0.530448	
-1.12	0.443577	0.534059	
-1.11	0.448009	0.537656	
-1.1	0.452489	0.541237	
-1.09	0.457018	0.544801	
-1.08	0.461595	0.54835	
-1.07	0.466222	0.551881	
-1.06	0.470898	0.555394	
-1.05	0.475624	0.55889	
-1.04	0.4804	0.562366	
-1.03	0.485225	0.565824	
-1.02	0.4901	0.569262	
-1.01	0.495025	0.572679	
-1	0.5	0.576076	
-0.99	0.505025	0.579452	
-0.98	0.5101	0.582806	
-0.97	0.515225	0.586138	
-0.96	0.5204	0.589447	
-0.95	0.525624	0.592732	
-0.94	0.530898	0.595994	
-0.93	0.536222	0.599232	
-0.92	0.541594	0.602445	
-0.91	0.547016	0.605632	
-0.9	0.552486	0.608793	
-0.89	0.558005	0.611929	
-0.88	0.563571	0.615037	
-0.87	0.569184	0.618118	
-0.86	0.574845	0.62117	
-0.85	0.580552	0.624195	
-0.84	0.586304	0.62719	
-0.83	0.592101	0.630156	
-0.82	0.597943	0.633092	
-0.81	0.603828	0.635998	
-0.8	0.609756	0.638872	
-0.79	0.615726	0.641715	
-0.78	0.621736	0.644526	
-0.77	0.627786	0.647304	
-0.76	0.633874	0.650049	
-0.75	0.64	0.65276	
-0.74	0.646162	0.655438	
-0.73	0.652358	0.658081	
-0.72	0.658588	0.660688	
-0.71	0.664849	0.66326	
-0.7	0.671141	0.665796	
-0.69	0.677461	0.668296	
-0.68	0.683807	0.67076	
-0.67	0.690179	0.673188	
-0.66	0.696573	0.67558	
-0.65	0.702988	0.677936	
-0.64	0.709421	0.680256	
-0.63	0.715871	0.68254	
-0.62	0.722335	0.684789	
-0.61	0.72881	0.687001	
-0.6	0.735294	0.689177	
-0.59	0.741785	0.691317	
-0.58	0.748279	0.693422	
-0.57	0.754774	0.69549	
-0.56	0.761267	0.697522	
-0.55	0.767754	0.699519	
-0.54	0.774234	0.701479	
-0.53	0.780701	0.703404	
-0.52	0.787154	0.705292	
-0.51	0.793588	0.707145	
-0.5	0.8	0.708961	
-0.49	0.806387	0.710742	
-0.48	0.812744	0.712486	
-0.47	0.819068	0.714195	
-0.46	0.825355	0.715867	
-0.45	0.831601	0.717504	
-0.44	0.837802	0.719105	
-0.43	0.843953	0.72067	
-0.42	0.850051	0.722198	
-0.41	0.856091	0.723691	
-0.4	0.862069	0.725148	
-0.39	0.86798	0.726569	
-0.38	0.87382	0.727954	
-0.37	0.879585	0.729303	
-0.36	0.885269	0.730616	
-0.35	0.890869	0.731892	
-0.34	0.896379	0.733133	
-0.33	0.901795	0.734339	
-0.32	0.907112	0.735508	
-0.31	0.912326	0.736641	
-0.3	0.917431	0.737738	
-0.29	0.922424	0.738799	
-0.28	0.9273	0.739824	
-0.27	0.932053	0.740813	
-0.26	0.93668	0.741767	
-0.25	0.941176	0.742684	
-0.24	0.945537	0.743565	
-0.23	0.949758	0.74441	
-0.22	0.953834	0.74522	
-0.21	0.957763	0.745993	
-0.2	0.961538	0.74673	
-0.19	0.965158	0.747432	
-0.18	0.968617	0.748097	
-0.17	0.971912	0.748727	
-0.16	0.975039	0.74932	
-0.15	0.977995	0.749878	
-0.14	0.980777	0.7504	
-0.13	0.983381	0.750885	
-0.12	0.985804	0.751335	
-0.11	0.988045	0.751748	
-0.1	0.990099	0.752126	
-0.09	0.991965	0.752468	
-0.08	0.993641	0.752774	
-0.07	0.995124	0.753043	
-0.06	0.996413	0.753277	
-0.05	0.997506	0.753475	
-0.04	0.998403	0.753637	
-0.03	0.999101	0.753763	
-0.02	0.9996	0.753853	
-0.01	0.9999	0.753907	
-6.23078e-14	1	0.753925	
0.01	0.9999	0.753907	
0.02	0.9996	0.753853	
0.03	0.999101	0.753763	
0.04	0.998403	0.753637	
0.05	0.997506	0.753475	
0.06	0.996413	0.753277	
0.07	0.995124	0.753043	
0.08	0.993641	0.752774	
0.09	0.991965	0.752468	
0.1	0.990099	0.752126	
0.11	0.988045	0.751748	
0.12	0.985804	0.751335	
0.13	0.983381	0.750885	
0.14	0.980777	0.7504	
0.15	0.977995	0.749878	
0.16	0.975039	0.74932	
0.17	0.971912	0.748727	
0.18	0.968617	0.748097	
0.19	0.965158	0.747432	
0.2	0.961538	0.74673	
0.21	0.957763	0.745993	
0.22	0.953834	0.74522	
0.23	0.949758	0.74441	
0.24	0.945537	0.743565	
0.25	0.941176	0.742684	
0.26	0.93668	0.741767	
0.27	0.932053	0.740813	
0.28	0.9273	0.739824	
0.29	0.922424	0.738799	
0.3	0.917431	0.737738	
0.31	0.912326	0.736641	
0.32	0.907112	0.735508	
0.33	0.901795	0.734339	
0.34	0.896379	0.733133	
0.35	0.890869	0.731892	
0.36	0.885269	0.730616	
0.37	0.879585	0.729303	
0.38	0.87382	0.727954	
0.39	0.86798	0.726569	
0.4	0.862069	0.725148	
0.41	0.856091	0.723691	
0.42	0.850051	0.722198	
0.43	0.843953	0.72067	
0.44	0.837802	0.719105	
0.45	0.831601	0.717504	
0.46	0.825355	0.715867	
0.47	0.819068	0.714195	
0.48	0.812744	0.712486	
0.49	0.806387	0.710742	
0.5	0.8	0.708961	
0.51	0.793588	0.707145	
0.52	0.787154	0.705292	
0.53	0.780701	0.703404	
0.54	0.774234	0.701479	
0.55	0.767754	0.699519	
0.56	0.761267	0.697522	
0.57	0.754774	0.69549	
0.58	0.748279	0.693422	
0.59	0.741785	0.691317	
0.6	0.735294	0.689177	
0.61	0.72881	0.687001	
0.62	0.722335	0.684789	
0.63	0.715871	0.68254	
0.64	0.709421	0.680256	
0.65	0.702988	0.677936	
0.66	0.696573	0.67558	
0.67	0.690179	0.673188	
0.68	0.683807	0.67076	
0.69	0.677461	0.668296	
0.7	0.671141	0.665796	
0.71	0.664849	0.66326	
0.72	0.658588	0.660688	
0.73	0.652358	0.658081	
0.74	0.646162	0.655438	
0.75	0.64	0.65276	
0.76	0.633874	0.650049	
0.77	0.627786	0.647304	
0.78	0.621736	0.644526	
0.79	0.615726	0.641715	
0.8	0.609756	0.638872	
0.81	0.603828	0.635998	
0.82	0.597943	0.633092	
0.83	0.592101	0.630156	
0.84	0.586304	0.62719	
0.85	0.580552	0.624195	
0.86	0.574845	0.62117	
0.87	0.569184	0.618118	
0.88	0.563571	0.615037	
0.89	0.558005	0.611929	
0.9	0.552486	0.608793	
0.91	0.547016	0.605632	
0.92	0.541594	0.602445	
0.93	0.536222	0.599232	
0.94	0.530898	0.595994	
0.95	0.525624	0.592732	
0.96	0.5204	0.589447	
0.97	0.515225	0.586138	
0.98	0.5101	0.582806	
0.99	0.505025	0.579452	
1	0.5	0.576076	
1.01	0.495025	0.572679	
1.02	0.4901	0.569262	
1.03	0.485225	0.565824	
1.04	0.4804	0.562366	
1.05	0.475624	0.55889	
1.06	0.470898	0.555394	
1.07	0.466222	0.551881	
1.08	0.461595	0.54835	
1.09	0.457018	0.544801	
1.1	0.452489	0.541237	
1.11	0.448009	0.537656	
1.12	0.443577	0.534059	
1.13	0.439194	0.530448	
1.14	0.434858	0.526822	
1.15	0.430571	0.523182	
1.16	0.42633	0.519529	
1.17	0.422137	0.515862	
1.18	0.41799	0.512183	
1.19	0.41389	0.508493	
1.2	0.409836	0.50479	
1.21	0.405828	0.501077	
1.22	0.401865	0.497354	
1.23	0.397947	0.49362	
1.24	0.394073	0.489878	
1.25	0.390244	0.486126	
1.26	0.386458	0.482366	
1.27	0.382717	0.478599	
1.28	0.379018	0.474824	
1.29	0.375361	0.471042	
1.3	0.371747	0.467254	
1.31	0.368175	0.46346	
1.32	0.364644	0.459661	
1.33	0.361154	0.455857	
1.34	0.357705	0.45205	
1.35	0.354296	0.448238	
1.36	0.350926	0.444423	
1.37	0.347596	0.440606	
1.38	0.344305	0.436786	
1.39	0.341052	0.432965	
1.4	0.337838	0.429143	
1.41	0.334661	0.42532	
1.42	0.331521	0.421497	
1.43	0.328418	0.417675	
1.44	0.325351	0.413853	
1.45	0.322321	0.410033	
1.46	0.319326	0.406215	
1.47	0.316366	0.4024	
1.48	0.31344	0.398588	
1.49	0.310549	0.394779	
1.5	0.307692	0.390974	
1.51	0.304869	0.387174	
1.52	0.302078	0.383378	
1.53	0.299321	0.379589	
1.54	0.296595	0.375806	
1.55	0.293902	0.372029	
1.56	0.29124	0.368259	
1.57	0.288609	0.364497	
1.58	0.286008	0.360743	
1.59	0.283439	0.356998	
1.6	0.280899	0.353263	
1.61	0.278389	0.349537	
1.62	0.275908	0.345821	
1.63	0.273456	0.342116	
1.64	0.271032	0.338422	
1.65	0.268637	0.33474	
1.66	0.266269	0.33107	
1.67	0.263929	0.327414	
1.68	0.261616	0.32377	
1.69	0.259329	0.320141	
1.7	0.257069	0.316525	
1.71	0.254836	0.312925	
1.72	0.252627	0.30934	
1.73	0.250445	0.305771	
1.74	0.248287	0.302219	
1.75	0.246154	0.298683	
1.76	0.244045	0.295165	
1.77	0.241961	0.291665	
1.78	0.2399	0.288184	
1.79	0.237863	0.284721	
1.8	0.235849	0.281278	
1.81	0.233858	0.277855	
1.82	0.231889	0.274453	
1.83	0.229943	0.271072	
1.84	0.228019	0.267712	
1.85	0.226116	0.264374	
1.86	0.224235	0.26106	
1.87	0.222375	0.257768	
1.88	0.220536	0.2545	
1.89	0.218718	0.251256	
1.9	0.21692	0.248037	
1.91	0.215142	0.244843	
1.92	0.213383	0.241675	
1.93	0.211645	0.238533	
1.94	0.209925	0.235418	
1.95	0.208225	0.23233	
1.96	0.206543	0.22927	
1.97	0.20488	0.226238	
1.98	0.203236	0.223235	
1.99	0.201609	0.220262	
2	0.2	0.217318	
2.01	0.198409	0.214405	
2.02	0.196835	0.211522	
2.03	0.195278	0.208671	
2.04	0.193738	0.205852	
2.05	0.192215	0.203066	
2.06	0.190709	0.200312	
2.07	0.189218	0.197592	
2.08	0.187744	0.194906	
2.09	0.186286	0.192254	
2.1	0.184843	0.189637	
2.11	0.183416	0.187056	
2.12	0.182003	0.184511	
2.13	0.180606	0.182003	
2.14	0.179224	0.179531	
2.15	0.177857	0.177098	
2.16	0.176504	0.174701	
2.17	0.175165	0.172342	
2.18	0.17384	0.17002	
2.19	0.17253	0.167735	
2.2	0.171233	0.165486	
2.21	0.16995	0.163273	
2.22	0.16868	0.161096	
2.23	0.167423	0.158954	
2.24	0.166179	0.156848	
2.25	0.164948	0.154776	
2.26	0.16373	0.152739	
2.27	0.162525	0.150737	
2.28	0.161332	0.148768	
2.29	0.160151	0.146833	
2.3	0.158983	0.144932	
2.31	0.157826	0.143063	
2.32	0.156681	0.141228	
2.33	0.155548	0.139425	
2.34	0.154426	0.137654	
2.35	0.153315	0.135916	
2.36	0.152216	0.134209	
2.37	0.151128	0.132533	
2.38	0.150051	0.130889	
2.39	0.148985	0.129275	
2.4	0.147929	0.127692	
2.41	0.146884	0.126139	
2.42	0.145849	0.124616	
2.43	0.144825	0.123123	
2.44	0.14381	0.121658	
2.45	0.142806	0.120223	
2.46	0.141812	0.118817	
2.47	0.140827	0.117439	
2.48	0.139852	0.11609	
2.49	0.138887	0.114768	
2.5	0.137931	0.113473	
2.51	0.136984	0.112206	
2.52	0.136047	0.110967	
2.53	0.135119	0.109753	
2.54	0.134199	0.108566	
2.55	0.133289	0.107405	
2.56	0.132387	0.10627	
2.57	0.131494	0.105161	
2.58	0.13061	0.104077	
2.59	0.129734	0.103017	
2.6	0.128866	0.101983	
2.61	0.128007	0.100972	
2.62	0.127155	0.0999862	
2.63	0.126312	0.0990236	
2.64	0.125477	0.0980846	
2.65	0.124649	0.0971687	
2.66	0.12383	0.0962757	
2.67	0.123018	0.0954052	
2.68	0.122214	0.0945571	
2.69	0.121417	0.0937309	
2.7	0.120627	0.0929265	
2.71	0.119845	0.0921435	
2.72	0.11907	0.0913816	
2.73	0.118303	0.0906405	
2.74	0.117542	0.0899199	
2.75	0.116788	0.0892196	
2.76	0.116042	0.0885392	
2.77	0.115302	0.0878785	
2.78	0.114569	0.0872371	
2.79	0.113842	0.0866148	
2.8	0.113122	0.0860113	
2.81	0.112409	0.0854262	
2.82	0.111702	0.0848593	
2.83	0.111001	0.0843104	
2.84	0.110307	0.083779	
2.85	0.109619	0.0832649	
2.86	0.108937	0.0827678	
2.87	0.108261	0.0822874	
2.88	0.107592	0.0818235	
2.89	0.106928	0.0813757	
2.9	0.10627	0.0809437	
2.91	0.105618	0.0805273	
2.92	0.104971	0.0801261	
2.93	0.104331	0.0797399	
2.94	0.103696	0.0793683	
2.95	0.103066	0.0790112	
2.96	0.102442	0.078668	
2.97	0.101824	0.0783387	
2.98	0.10121	0.0780229	
2.99	0.100603	0.0777202	
3	0.1	0.0774305	
3.01	0.0994026	0.0771534	
3.02	0.0988103	0.0768885	
3.03	0.0982231	0.0766358	
3.04	0.097641	0.0763947	
3.05	0.0970638	0.0761651	
3.06	0.0964916	0.0759466	
3.07	0.0959242	0.0757389	
3.08	0.0953616	0.0755419	
3.09	0.0948038	0.075355	
3.1	0.0942507	0.0751782	
3.11	0.0937023	0.075011	
3.12	0.0931584	0.0748532	
3.13	0.0926192	0.0747045	
3.14	0.0920844	0.0745646	
3.15	0.0915541	0.0744332	
3.16	0.0910283	0.07431	
3.17	0.0905067	0.0741947	
3.18	0.0899896	0.0740871	
3.19	0.0894767	0.0739867	
3.2	0.088968	0.0738934	
3.21	0.0884635	0.0738069	
3.22	0.0879631	0.0737268	
3.23	0.0874669	0.0736528	
3.24	0.0869747	0.0735848	
3.25	0.0864865	0.0735222	
3.26	0.0860023	0.073465	
3.27	0.085522	0.0734127	
3.28	0.0850456	0.0733652	
3.29	0.084573	0.073322	
3.3	0.0841043	0.0732829	
3.31	0.0836393	0.0732476	
3.32	0.0831781	0.0732159	
3.33	0.0827205	0.0731873	
3.34	0.0822666	0.0731617	
3.35	0.0818163	0.0731388	
3.36	0.0813696	0.0731181	
3.37	0.0809264	0.0730996	
3.38	0.0804868	0.0730827	
3.39	0.0800506	0.0730674	
3.4	0.0796178	0.0730532	
3.41	0.0791885	0.0730398	
3.42	0.0787625	0.0730271	
3.43	0.0783398	0.0730147	
3.44	0.0779205	0.0730022	
3.45	0.0775044	0.0729894	
3.46	0.0770915	0.0729761	
3.47	0.0766818	0.0729618	
3.48	0.0762753	0.0729464	
3.49	0.075872	0.0729295	
3.5	0.0754717	0.0729109	
3.51	0.0750745	0.0728902	
3.52	0.0746804	0.0728671	
3.53	0.0742892	0.0728414	
3.54	0.0739011	0.0728128	
3.55	0.0735159	0.0727809	
3.56	0.0731336	0.0727455	
3.57	0.0727543	0.0727062	
3.58	0.0723778	0.0726629	
3.59	0.0720041	0.0726155	
3.6	0.0716332	0.0725639	
3.61	0.0712652	0.0725083	
3.62	0.0708999	0.0724487	
3.63	0.0705373	0.072385	
3.64	0.0701774	0.0723174	
